date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:16:17	10161/10161	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/index.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/index.html	(from )
22:16:18	63/63	---MCZ	200	added ('OK')	text/plain	etag:W/%2264be1bd0-30%22	https://app.prntscr.com/robots.txt		(from )
22:16:18	57906/57906	---M-Z	200	added ('OK')	text/css	etag:%2264be1bfb-23a0%22	http://st.prntscr.com/2023/07/24/0635/css/main.css	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/css/main.css	(from https://app.prntscr.com/en/index.html)
22:16:19	10533/10533	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/download.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/download.html	(from https://app.prntscr.com/en/index.html)
22:16:22	70762/70762	---M-Z	200	added ('OK')	application/javascript	etag:%2264be1bfb-5e8f%22	http://st.prntscr.com/2023/07/24/0635/js/script.mix.js	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/js/script.mix.js	(from https://app.prntscr.com/en/index.html)
22:16:23	93435/93435	---M-Z	200	added ('OK')	application/javascript	etag:%2264be1bfb-827c%22	http://st.prntscr.com/2023/07/24/0635/js/jquery.1.8.2.min.js	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/js/jquery.1.8.2.min.js	(from https://app.prntscr.com/en/index.html)
22:16:24	29107/29107	---M--	200	added ('OK')	image/jpeg	etag:%2264be1bfb-7a04%22	http://st.prntscr.com/2023/07/24/0635/img/media-screen-1.jpg	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/media-screen-1.jpg	(from https://app.prntscr.com/en/index.html)
22:16:24	10161/10161	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/index-2.html	(from https://app.prntscr.com/en/index.html)
22:16:25	744/744	---M--	200	added ('OK')	image/png	etag:%22616b5c94-738%22	http://st.prntscr.com/2023/07/24/0635/img/footer-logo.png	C:/Users/Utilizador/Desktop/site/gadg/st.prntscr.com/2023/07/24/0635/img/footer-logo.png	(from https://app.prntscr.com/en/index.html)
22:16:26	10522/10522	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/tutorials.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/tutorials.html	(from https://app.prntscr.com/en/index.html)
22:16:27	52916/52916	---MC-	200	added ('OK')	text/javascript	date:Mon,%2012%20Jun%202023%2018:23:07%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/Utilizador/Desktop/site/gadg/www.google-analytics.com/analytics.js	(from https://app.prntscr.com/en/index.html)
22:16:27	11724/11724	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/privacy.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/privacy.html	(from https://app.prntscr.com/en/index.html)
22:16:28	17902/17902	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/terms-of-service.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/terms-of-service.html	(from https://app.prntscr.com/en/index.html)
22:16:28	9965/9965	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/faq.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/faq.html	(from https://app.prntscr.com/en/index.html)
22:16:29	8463/8463	---MCZ	200	added ('OK')	text/html	date:Mon,%2024%20Jul%202023%2006:36:41%20GMT	https://app.prntscr.com/en/help.html	C:/Users/Utilizador/Desktop/site/gadg/app.prntscr.com/en/help.html	(from https://app.prntscr.com/en/index.html)
